source,retrieved_at,ranking_scope,ranking_year,ranking,global_rank,name,country,sector,subject_area_code,data_period_start_year,data_period_end_year
scimago,2026-07-19T14:07:08+00:00,overall,2014,1643,3337,Kyungnam University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1643,3337,"Universidad Andres Bello, Chile",CHL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1643,3337,Universidad Autonoma de Nuevo Leon,MEX,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1643,3337,University of West Bohemia,CZE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1648,3344,Instituto Politecnico de Lisboa,PRT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1649,3346,Chuo University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1649,3346,University of Ballarat,AUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1651,3349,Sri Venkateswara University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1652,3352,University of Piraeus,GRC,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1653,3354,University of Southern Queensland,AUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1654,3355,Imam Muhammad ibn Saud Islamic University,SAU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1655,3358,University of Qatar,QAT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1656,3362,The University of Northampton,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1656,3362,Universidade Federal do Rio Grande do Norte,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1658,3365,Taiyuan University of Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1659,3368,Bentley University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1659,3368,Technical University of Cluj-Napoca,ROU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1661,3372,Napier University,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1662,3374,Catholic Kwandong University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1662,3374,"Soochow University, Taipei",TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1662,3374,Sri Ramachandra University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1665,3378,Universidade Federal do Para,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1665,3378,Xavier University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1667,3380,Delaware State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1667,3380,Fatih University,TUR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1669,3382,Catholic University of Daegu,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1669,3382,Isfahan University,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1671,3385,Ochanomizu University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1671,3385,University of Kerala,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1671,3385,"University of Kurdistan, Sanandaj",IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1674,3395,University of Zambia,ZMB,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1675,3396,Bergen University College,NOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1675,3396,Changwon National University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1675,3396,National Kaohsiung Normal University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1678,3399,Suez Canal University,EGY,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1679,3400,Tabriz University of Medical Sciences,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1679,3400,University of Karachi,PAK,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1681,3403,Osmania University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1681,3403,Universidad Europea de Madrid,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1683,3406,Mashhad University of Medical Sciences,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1684,3408,National Chengchi University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1684,3408,University of Life Sciences in Poznan,POL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1686,3410,Adelphi University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1686,3410,College of Charleston,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1686,3410,Ecole Nationale Polytechnique,DZA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1686,3410,Zhejiang Chinese Medical University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1690,3415,Chapman University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1691,3417,Huaqiao University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1692,3418,"City University of New York, John Jay College of Criminal Justice",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1693,3423,Zhejiang Gongshang University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1694,3425,Frederick University,CYP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1694,3425,Semnan University,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1696,3430,Madurai Kamaraj University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1696,3430,University of Malta,MLT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1698,3432,Dokkyo Medical University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1699,3433,Assiut University,EGY,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1699,3433,Novosibirsk State University,RUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1699,3433,The Korea National University of Transportation,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1699,3433,The New School,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1703,3441,Menoufia University,EGY,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1704,3442,Universidade Federal de Lavras,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1705,3443,"California State University, Fresno",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1705,3443,University of the Pacific,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1705,3443,Utsunomiya University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1708,3447,Central European University,HUN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1708,3447,Universidad Cardenal Herrera CEU,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1708,3447,University of Richmond,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1711,3450,National Kaohsiung First University of Science and Technology,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1711,3450,Politehnica University of Timisoara,ROU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1713,3453,Andong National University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1714,3455,Ming Hsin University of Science and Technology,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1714,3455,Universidade Federal de Uberlandia,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1714,3455,University of Lincoln,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1717,3461,Kyonggi University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1717,3461,Rikkyo University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1719,3465,Central Michigan University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1719,3465,The American University in Cairo,EGY,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1721,3467,"California State University, Sacramento",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1721,3467,Northeast Forestry University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1723,3471,Heilongjiang University of Chinese Medicine,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1723,3471,Henan University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1723,3471,Hong Kong Institute of Education,HKG,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1723,3471,Middlesex University,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1723,3471,Shandong Normal University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1728,3478,"California State University, Long Beach",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1729,3482,Guru Jambheshwar University of Science and Technology,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1729,3482,Morgan State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1729,3482,Near East University,CYP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1732,3485,Colgate University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1732,3485,Instituto Politecnico de Leiria,PRT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1734,3489,"Suleyman Demirel University, Isparta",TUR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1734,3489,University of North Florida,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1736,3491,Saint Mary's University,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1737,3492,Shiraz University of Medical Sciences,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1737,3492,Simmons College,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1737,3492,"Universidad de los Andes, Colombia",COL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1740,3497,Guru Gobind Singh Indraprastha University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1741,3499,National Institute of Technology Durgapur,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1742,3500,Vassar College,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1743,3502,"Indian Institute of Technology, Bhubaneswar",IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1743,3502,Kuvempu University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1743,3502,"Mackay Medicine, Nursing and Management College",TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1746,3506,Tianjin Polytechnic University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1746,3506,University of Abertay Dundee,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1748,3508,Al-Azhar University,EGY,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1748,3508,New York Institute of Technology,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1748,3508,Smith College,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1748,3508,Visvesvaraya National Institute of Technology,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1752,3512,Hebei Normal University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1753,3513,Waterford Institute of Technology,IRL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1754,3514,"California State University, San Bernardino",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1755,3517,Idaho State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1755,3517,Universite Abdelmalek Essaadi Tetouan,MAR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1757,3522,Acadia University,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1757,3522,Shahed University,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1757,3522,Wichita State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1760,3527,Meiji University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1760,3527,Sofia University,BGR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1760,3527,University of Kalyani,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1763,3531,Universidad de Guadalajara,MEX,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1763,3531,University of the West Indies,JAM,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1765,3533,American University of Sharjah,ARE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1765,3533,"City University of New York, Lehman College",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1765,3533,Midwestern University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1765,3533,University of Peradeniya,LKA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1769,3538,Universidade de Caxias do Sul,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1769,3538,"University of Alaska, Anchorage",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1769,3538,"University of Hawaii, Hilo",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1772,3543,Tanta University,EGY,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1772,3543,Ural Federal University,RUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1774,3545,Universidad de La Habana,CUB,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1774,3545,Universidad Nacional del Sur,ARG,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1776,3549,Missouri State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1777,3550,Kaunas University of Technology ,LTU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1777,3550,Pamukkale University,TUR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1779,3553,Tenaga National University,MYS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1780,3554,Gulbarga University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1781,3555,Utah Valley University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1782,3556,Wroclaw Medical University,POL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1783,3558,Institut de Hautes Etudes Internationales et du Developpement,CHE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1783,3558,"North-West University, Noordwes-Universiteit",ZAF,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1783,3558,Poznan University of Medical Sciences,POL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1786,3562,"University of the Punjab, Lahore",PAK,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1786,3562,University of Vaasa,FIN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1788,3564,Hsiuping University of Science and Technology,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1788,3564,Universite de Bretagne-Sud,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1790,3568,Czech University of Life Sciences Prague,CZE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1790,3568,"Jawaharlal Nehru Technological University, Hyderabad",IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1792,3570,Aoyama Gakuin University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1792,3570,Gdynia Maritime University,POL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1792,3570,University of East London,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1792,3570,University of Northern British Columbia,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1796,3574,Sonoma State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1796,3574,University of Guilan,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1798,3578,Appalachian State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1798,3578,Universidad Nacional de San Luis,ARG,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1800,3582,National Institute of Mental Health and Neuro Sciences,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1800,3582,Sri Krishnadevaraya University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1802,3585,Hosei University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1803,3586,Pazmany Peter Catholic University,HUN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1804,3589,Isfahan University of Medical Sciences,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1804,3589,Kun Shan University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1804,3589,Kwansei Gakuin University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1807,3594,"California State Polytechnic University, Pomona",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1807,3594,Seoul National University of Science & Technology,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1807,3594,Thapar University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1807,3594,Universite Cadi Ayyad,MAR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1811,3599,National United University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1812,3602,Hebei Medical University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1812,3602,Tianjin University of Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1814,3604,Lunghwa University of Science and Technology,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1814,3604,Towson University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1814,3604,United States Naval Academy,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1817,3608,Lanzhou University of Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1818,3609,Loyola University Maryland,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1818,3609,University of Macedonia,GRC,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1820,3614,Ufa State Aviation Technical University,RUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1821,3617,Hankuk University of Foreign Studies,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1821,3617,Ming Chuan University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1823,3622,University of Bialystok,POL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1823,3622,University of Defence,CZE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1825,3625,University of Nis,SRB,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1826,3626,Fooyin University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1826,3626,National Institute of Technology Hamirpur,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1826,3626,Prefectural University of Hiroshima,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1826,3626,Sree Chitra Tirunal Institute for Medical Sciences and Technology,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1826,3626,Universidad Autonoma de San Luis Potosi,MEX,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1831,3633,Holon Institute of Technology,ISR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1831,3633,"Indian Institute of Engineering Science and Technology, Shibpur",IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1833,3635,Anglia Ruskin University,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1833,3635,Beijing Forestry University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1835,3638,Eastern Mediterranean University,CYP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1835,3638,Guangxi Normal University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1835,3638,Pace University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1835,3638,Universidad Autonoma de Yucatan,MEX,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1839,3642,Alexandru Ioan Cuza University,ROU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1839,3642,Pavol Jozef Safarik University in Kosice,SVK,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1841,3646,Chang Gung University of Science and Technology,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1841,3646,University of the Sunshine Coast,AUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1843,3648,Sakarya University,TUR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1844,3649,National Institute of Technology Karnataka,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1845,3650,University of Sindh,PAK,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1846,3652,Jordan University of Science and Technology,JOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1846,3652,Nara Women's University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1846,3652,Universidad Austral de Chile,CHL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1849,3655,Alfaisal University,SAU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1849,3655,Hebei University of Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1851,3657,Devi Ahilya University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1852,3658,Hubei University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1852,3658,Liaoning Normal University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1852,3658,Sohag University,EGY,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1852,3658,Universite de Sousse,TUN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1856,3665,Chang Jung Christian University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1856,3665,Youngstown State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1858,3667,Alagappa University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1858,3667,Macalester College,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1858,3667,University of Shanghai for Science and Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1861,3673,Dalian Maritime University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,1861,3673,Hung Kuang University,TWN,Universities,0,2008.0,2012.0
