source,retrieved_at,ranking_scope,ranking_year,ranking,name,university_code,university_slug,country,country_code,country_ranking,score,indicator_alumni,indicator_award,indicator_hici,indicator_n_s,indicator_pub,indicator_pcp
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Rostock,,university-of-rostock,Germany,DE,28-38,,0.0,0.0,10.3,9.3,25.1,14.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Salerno,,university-of-salerno,Italy,IT,12-19,,0.0,0.0,14.5,0.0,25.1,18.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Saskatchewan,,university-of-saskatchewan,Canada,CA,17-19,,8.9,0.0,0.0,8.3,33.5,16.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,"University of Science, Malaysia",,university-of-science-malaysia,Malaysia,MY,1-3,,0.0,0.0,10.3,3.3,29.3,15.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Stuttgart,,university-of-stuttgart,Germany,DE,28-38,,18.5,0.0,0.0,10.7,26.9,15.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Surrey,,university-of-surrey,United Kingdom,GB,34-37,,0.0,0.0,10.3,5.3,28.1,19.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Tartu,,university-of-tartu,Estonia,EE,1,,0.0,0.0,10.3,11.9,25.3,14.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of the Basque Country,,university-of-the-basque-country,Spain,ES,10-12,,0.0,0.0,0.0,9.2,36.4,14.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Turku,,university-of-turku,Finland,FI,3-5,,0.0,0.0,0.0,9.2,33.5,17.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Valencia,,university-of-valencia,Spain,ES,10-12,,0.0,0.0,0.0,6.9,41.5,15.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Versailles Saint-Quentin-en-Yvelines,,university-of-versailles-saint-quentin-en-yvelines,France,FR,19-22,,0.0,0.0,17.8,8.0,21.1,15.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Warsaw,,university-of-warsaw,Poland,PL,1-2,,15.4,0.0,0.0,8.3,30.8,16.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Wyoming,,university-of-wyoming,United States,US,120-137,,0.0,0.0,10.3,13.9,22.4,17.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University of Zagreb,,university-of-zagreb,Croatia,HR,1,,0.0,0.0,10.3,5.3,31.2,16.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,University Rovira i Virgili,,university-rovira-i-virgili,Spain,ES,10-12,,0.0,0.0,10.3,5.3,23.2,21.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Utah State University,,utah-state-university,United States,US,120-137,,13.6,0.0,0.0,11.7,24.8,16.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Vienna University of Technology,,vienna-university-of-technology,Austria,AT,4-5,,0.0,0.0,0.0,12.5,28.6,24.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Vita-Salute San Raffaele University,,vita-salute-san-raffaele-university,Italy,IT,12-19,,0.0,0.0,10.3,7.5,16.0,35.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Wake Forest University,,wake-forest-university,United States,US,120-137,,0.0,0.0,17.8,7.6,23.1,12.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Waseda University,,waseda-university,Japan,JP,13-16,,0.0,0.0,10.3,6.9,27.4,10.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Washington State University,,washington-state-university,United States,US,120-137,,0.0,0.0,10.3,7.2,30.6,16.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,West Virginia University,,west-virginia-university,United States,US,120-137,,0.0,0.0,14.5,5.8,29.4,12.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,401-500,Wuhan University of Technology,,wuhan-university-of-technology,China,CN,32-41,,0.0,0.0,17.8,0.0,27.3,10.8
